极速港台（挂梯）,#genre#
人间卫视,http://lax.dbm.cc.cd:8880/stream/5ab99979-d6e4-42b7-9e98-e3899321e974/playlist.m3u8
NICE TV 龙华欢乐台,http://lax.dbm.cc.cd:8880/stream/be4ceb11-97ee-42bb-94c7-837b8e444014/playlist.m3u8
东森购物四台,http://lax.dbm.cc.cd:8880/stream/e4531335-c50e-4695-95f1-91830c1b34f1/playlist.m3u8
ROCK Entertainment,http://lax.dbm.cc.cd:8880/stream/7fef2b9e-2062-40db-8c5f-d9d50f332993/playlist.m3u8
好消息2台,http://lax.dbm.cc.cd:8880/stream/3d2c999c-acdc-4f18-b361-97cc1717af8c/playlist.m3u8
大爱电视,http://lax.dbm.cc.cd:8880/stream/4818a588-0e85-4dd8-a57b-835d28ec5d30/playlist.m3u8
龙华影剧,http://lax.dbm.cc.cd:8880/stream/55852249-7682-410a-a98f-dd625f7d7663/playlist.m3u8
龙华戏剧,http://lax.dbm.cc.cd:8880/stream/0ea1867b-8a79-4d4b-8600-50d2523489d4/playlist.m3u8
民视影剧,http://lax.dbm.cc.cd:8880/stream/1827194f-b312-41c2-a00e-7aef1086d435/playlist.m3u8
金光布袋戏,http://lax.dbm.cc.cd:8880/stream/e35819ff-a984-463d-aebf-72ebd5591ebb/playlist.m3u8
wedotv Movies,http://lax.dbm.cc.cd:8880/stream/5809cad8-00e2-4926-abe5-053fa672ce8c/playlist.m3u8
MCE我的欧洲电影,http://lax.dbm.cc.cd:8880/stream/fe4be682-b78e-4bf1-91ef-1ba0680130e3/playlist.m3u8
Cinema World,http://lax.dbm.cc.cd:8880/stream/4929c964-438f-45f3-9eeb-c1464e5d4093/playlist.m3u8
龙华映象,http://lax.dbm.cc.cd:8880/stream/f4652c25-500f-47de-8c99-c3aa211af5e8/playlist.m3u8
ROCK Action,http://lax.dbm.cc.cd:8880/stream/d3f3f778-f85d-497e-a6aa-db0942046306/playlist.m3u8
龙祥戏剧,http://lax.dbm.cc.cd:8880/stream/024d9ece-ab45-423f-8ba7-10a425268ad8/playlist.m3u8
龙华电影,http://lax.dbm.cc.cd:8880/stream/b4931cd5-b1d7-49ad-a342-b0e67638ba66/playlist.m3u8
amc电影台,http://lax.dbm.cc.cd:8880/stream/75b9ecb8-aff4-4913-99f8-9531b27dc612/playlist.m3u8
影迷数位电影台,http://lax.dbm.cc.cd:8880/stream/bed3d716-29ce-4aec-8b0d-e9c36d66a418/playlist.m3u8
采昌影剧,http://lax.dbm.cc.cd:8880/stream/355a208a-2f7f-41ae-a586-592e6af214e7/playlist.m3u8
HITS频道,http://lax.dbm.cc.cd:8880/stream/c99b76d8-200e-4fd7-863f-22dbdccf129e/playlist.m3u8
中视经典台,http://lax.dbm.cc.cd:8880/stream/1e55cc95-dd89-4404-b087-f88d603d3e56/playlist.m3u8
经典电影台,http://lax.dbm.cc.cd:8880/stream/5d1c8806-c1f8-4b5d-9305-63bd04493795/playlist.m3u8
ROCK Xstream摇滚极限频道,http://lax.dbm.cc.cd:8880/stream/9358f33e-24df-4240-b680-5bc519f5287a/playlist.m3u8
公共戏剧,http://lax.dbm.cc.cd:8880/stream/4aa8e163-a8c9-47e1-ac0c-2abec6f9cd6c/playlist.m3u8

美国UA(挂梯子),#genre#
CGTN,https://english-livebkali.cgtn.com/live/encgtn_1.m3u8
CGTN1,https://live-stream.cgtn.com/event-live/CGTN_1_1PVvR6ZBAZ2/index.m3u8
DHE HD,http://108.181.23.41:80/livehttpplay?channel_id=23504
SEÑAL COLOMBIA HD,http://108.181.23.41:80/livehttpplay?channel_id=23510
CARACOL HD COLOMBIA,http://108.181.23.41:80/livehttpplay?channel_id=23513
RCN HD COLOMBIA,http://108.181.23.41:80/livehttpplay?channel_id=23515
DISNEY CHANELL HD,http://108.181.23.41:80/livehttpplay?channel_id=23517
ESPN PREMIUM HD,http://108.181.23.41:80/livehttpplay?channel_id=23523
TELEANTIOQUIA HD COLOMBIA,http://108.181.23.41:80/livehttpplay?channel_id=23532
WIN SPORTS PREMIUM  COL,http://108.181.23.41:80/livehttpplay?channel_id=23542
ON DIRECTV HD,http://108.181.23.41:80/livehttpplay?channel_id=23544
WinSports HD,http://108.181.23.41:80/livehttpplay?channel_id=23548
UNIVERSAL COMEDY HD,http://108.181.23.41:80/livehttpplay?channel_id=23550
GOLDEN PLUS MX HD,http://108.181.23.41:80/livehttpplay?channel_id=23623
NTN 24 HORAS,http://108.181.23.41:80/livehttpplay?channel_id=23705

英国UK(挂梯子),#genre#
UK ULTRA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1451783
SERVICE INFORMATION,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1515133
BBC1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693835
BBC2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693836
BBC NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693834
SKY CINEMA FAMILY,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138166
SKY CINEMA ACTION,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138160
SKY SPORTS ACTION,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/190954
ALIBI,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693833
Bloomberg,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693837
Boomerang,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693838
Cartoon Network,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693839
CHANNEL 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693840
CHANNEL 5,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693841
Colors,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693842
Comedy Central,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693843
Crime Investigation,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693844
Dazn PPV,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693897
Discovery,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693845
E4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693846
Eurosports 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693847
Eurosports 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693848
FILM 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693849
GB News,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693850
GOLD,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693851
ITV1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693855
ITV 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693852
ITV 3,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693853
ITV 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693854
LFC,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693856
More4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693857
MTV,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693858
MUTV,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693859
Nat Geo WIld,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693860
National Geo,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693861
Nick Jr,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693863
NICK,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693862
RTE 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693865
RTE 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693866
SKY ARTS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693867
SKY ATLANTIC,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693868
SKY COMEDY,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693869
SKY CRIME,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693870
SKY HISTORY 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693872
SKY KIDS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693873
SKY NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693875
SKY SHOWCASE,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693876
SKY SPORTS NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138133
Sky Sports News,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693881
Sky Sports Football,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693877
Sky Sports Golf,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693878
Sky Sports Main Events,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693879
Sky Sports Mix,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693880
Sky Sports Premier League,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693882
Sky Sports Racing,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693883
SKY WITNESS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693884
SONY MAX,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693885
SONY TV,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693886
SYFY,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693887
TLC,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693888
Viaplay 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693891
Viaplay 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693892
Virgin 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693893
VIRGIN 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693894
Watch,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693895
Zee Tv,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693896
SKY CINEMA PREMIERE,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138157
SKY CINEMA HITS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138161
SKY CINEMA COMEDY,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138164
SKY CINEMA DRAMA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138165
SKY CINEMA SCIFI & HORROR,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138162
SKY CINEMA THRILLER,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138163
SKY CINEMA GREATS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138159
SKY CINEMA SELECT,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138158
SKY CINEMA ANIMATION,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138167
PREMIER SPORTS 1 IR,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138151
PREMIER SPORTS 1 UK,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138153
PREMIER SPORTS 2 IR,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138152
PREMIER SPORTS 2 UK,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138154
SKY SPORTS MAIN EVENT,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138134
TNT SPORTS 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/190957
SKY CINEMA PREMIER,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/190958
SKY SPORTS MIX,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/190955
SKY SPORTS PREMIER LEAGUE,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/190956
SKY SPORTS FOOTBALL,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138135
SKY SPORTS CRICKET,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138140
SKY SPORTS GOLF,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138139
SKY SPORTS F1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138141
SKY SPORTS ARENA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138137
SKY SPORTS RACING,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138143
BOXNATION,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138168
TNT SPORT 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138145
TNT SPORT 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138146
TNT SPORT 3,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138147
TNT SPORT 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/138148
TNT SPORTS 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/309614
TNT SPORTS 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/309613
TNT SPORTS 3,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/309612
TNT SPORTS 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/309611
Sky Nature,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693874
RACING UK,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/693864
NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1491133
SKY NEWS ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10536
SKY  NEWS ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13639
BLOOMBERG NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13642
BBC NEWS ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10582
BBC PARLIAMENT,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/77363
BBC WORLD NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13645
BBC ONE NEWS ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/77360
CNN ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10576
EURONEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/246753
EURONEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13638
ALJAZEERA NEWS ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13644
GB NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/148668
CBS NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/246756
FOX NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13640
RTE NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/13643
BBC GENERAL,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1451779
BBC 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/22246
BBC ᴴᴰ 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10580
BBC 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/22244
BBC ᴴᴰ 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10579
BBC ᴴᴰ 3 CBBC ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10578
BBC 4,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/22243
BBC CBBC ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/10581
BBC 2 Northern Ireland,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690833
BBC ALBA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690824
BBC FOUR,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690823
BBC One Channel Islands,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690825
BBC One North East & Cumbria,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690827
BBC One Northern Ireland,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690822
BBC One North West,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690828
BBC One South East,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690829
BBC One Wales,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690821
BBC One West,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690830
BBC One Yorkshire & Lincolnshire,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690826
BBC One Yorkshire,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690831
BBC Red Button 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690832
BBC SCOTLAND ˢᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690818
BBC SCOTLAND ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690819
BBC SCOTLAND ᴴᴰ,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/690820
BBC NEWS,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/22242

韩国KR,#genre#
ABN TV (720p),https://vod2.abn.co.kr/IPHONE/abn.m3u8
Arirang Radio (720p),http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
BBS Buddhist Broadcasting (1080p),http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
CGNTV South Korea (1080p),https://du35ivadp6cxj.cloudfront.net/out/v1/81781d23cbbf490990b2aa9181d4ce19/CGNWebLiveKR.m3u8
CJ OnStyle (540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
EWTN Africa Asia (720p),https://cdn3.wowza.com/1/ZVBYYXFLLzE0c3NC/Qk1FMURC/hls/live/playlist.m3u8
EWTN Asia-Pacific (720p) [Not 24/7],https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
GCN24 Korean (720p),http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_1300k.stream/playlist.m3u8
GoodTV (1080p),http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
Gugbang TV (1080p) [Not 24/7],http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
Home & Shopping (720p),https://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
KBS 1TV [Not 24/7],http://mytv.dothome.co.kr/ch/public/1.php
KBS 2TV [Not 24/7],http://mytv.dothome.co.kr/ch/public/3.php
KBS Drama (480p),http://mytv.dothome.co.kr/ch/catv/2.php
KBS Life (480p),http://mytv.dothome.co.kr/ch/catv/5.php
KBS LiveCam DokDo (540p),http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KCTV 광주 CH05 (720p) [Not 24/7],http://119.77.96.184:1935/chn05/chn05/playlist.m3u8
Lotte OneTV (720p),https://onetvhlslive.lotteimall.com/lotteonetvlive/lotteonetvlive.mp4.m3u8
MBC Andong (안동 MBC) (360p) [Not 24/7],http://andong.webcasting.co.kr/live/mbc/playlist.m3u8
MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8
MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
MBC Mokpo (목포 MBC) (720p) [Not 24/7],http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MBC Yeosu (여수 MBC) (1080p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
NHTV (720p),http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
SBS CJB (540p) [Not 24/7],http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
SBS JTV (406p) [Not 24/7],http://61.85.197.53:1935/jtv_live/myStream/playlist.m3u8
Shopping NT (720p),https://live.shoppingntmall.com/live/10011.m3u8
tvchosun2,http://onair2.cdn.tvchosun.com/origin2/_definst_/tvchosun_s3/playlist.m3u8
tvchosun,http://onair.cdn.tvchosun.com/origin1/_definst_/tvchosun_s1/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBSi,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
tvN1,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?
tvN2,https://d21dxaer0ypwk1.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-a6m2cy2rylsvo-ssai-prd/54ac8e25_eb5a_4f10_ba20_ffb254f0a16c/hls/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.service_id=KRBC32000261J
tvN3,https://d25mdvvpht3395.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-p8ea370fl7r4f-ssai-prd/82f296fd_2916_45b7_b799_525a4226957a/hls/playlist.m3u8?
tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?tvN Movies
KBS世界,https://wms4-kortv.akamaized.net/a_live/63719963/smil:20ch011.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
JTV,http://61.85.197.53:1935/jtv_live/myStream/chunklist_w1542137203.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
C,http://112.175.51.214:1935/live/myStream/playlist.m3u8
TV,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
TV1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743
TV3,https://stream.ads.ottera.tv/playlist.m3u8?network_id=630
TV4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=644
14,https://stream.ads.ottera.tv/playlist.m3u8?network_id=14
EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u
声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/chunklist.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
Arirang Radio,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
BTN,http://btn.nowcdn.co.kr/btn/btnlive01/playlist.m3u8
CPBC,http://onair1.cpbc.co.kr:1935/tv/smil:live.smil/playlist.m3u8
EBS-KIDS,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/playlist.m3u8
GCN教会,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
MBN,http://mytv.dothome.co.kr/ch/catv/54.php
NewKID2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=878
NewKID4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=888
NewKID4,https://stream.ads.ottera.tv/playlist.m3u8?network_id=872
韩国音乐,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
RNA,http://5ddfc48289114.streamlock.net/CHsoom/LIVE/playist.m3u8

广东荔枝网,#genre#
广东珠江3,http://m.061899.xyz/mg/gdzj
广东新闻,http://m.061899.xyz/mg/gdxw
广东民生2,http://m.061899.xyz/mg/gdms
广东体育2,http://m.061899.xyz/mg/gdty
深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
中山综合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
肇庆综合,http://zmylivestream.nfnews.com/zmy_slive/27872.m3u8
肇庆生活服务,http://zmylivestream.nfnews.com/zmy_slive/27871.m3u8
清远新闻综合,http://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远文旅生活,http://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
云浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
阳江-1,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江-2,https://live.yjtvw.com:8081/live/yjtv2.m3u8
湛江新闻综合,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
韶关综合,https://live.sgmsw.cn/hls/lhx1FUeZg/playlist.m3u8
